ID,适用范围,主要技术特点及应用效果,技术产品名称,修改时间,EXCHANGETIME
792723456,适用于大型IDC数据中心机房,"1、高效节能
相对于现有风冷数据中心平均PUE为1.6，液冷数据中心全年PUE可低至1.05，总能耗降低50%。
2、高密度部署
整个数据中心占用空间大幅缩小，大幅提升IT设备集成功率密度，提高机房的空间利用率实现高密度部署。
3、高可靠、长寿命
液冷环境下，IT设备的各种器件温度相对于风冷有明显降低，CPU、GPU等主要发热器件的温度将下降10-20℃，可靠性将大幅提升，同时由于期间温度的降低，服务器稳定工作寿命可延长0.5倍。
4、工业级产品环境适应能力
喷淋式液冷服务器基本处于密封状态，对环境的温度、湿度、空气洁净度等要求更低，无需额外温湿度、尘埃控制等设备投入。",喷淋液冷技术系列产品,1/1/2020 00:00:00,3/6/2024 21:02:42
796917760,适用于蒸发量 2 ~10吨的燃气锅炉。,该技术是烟气余热深度利用与低氮燃烧相结合的技术，利用低温冷凝水与烟气助燃空气 直接换热，降低排烟温度和提高助燃风温度。在对锅炉烟气深度余热回收的同时利用加温增湿的助燃风低氮燃烧降低烟气氮氧化物排放浓度。,低氮蒸发预热器,1/1/2020 00:00:00,3/6/2024 21:02:42
822083584,建筑空调系统。,本技术可以实现对热泵空调系统的：在线监测；数据采集处理；数据分析指导运行；运行状态评估分析节能潜力并辅助改造；供冷供热量独立计量收费；设备设施运行维护信息化管理；通过APP及时与用户互动，规范用能行为，降低运管成本，提高运行管理水平，推进建筑节能、实现远程管理、指导运行、运维服务、能源管理一体化。,"""互联网+""智慧能源管控平台",1/1/2020 00:00:00,3/6/2024 21:02:42
838860800,啤酒、饮料、奶制品等巴氏杀菌系统。,"该技术将出巴氏杀菌系统的冷却水引入热泵蒸发器,降低冷却水的温度后再进入系统,将冷却水进一步降温,增强冷却效果,降低冷却水循环量,减少冷却水直接排放的浪费。回收巴氏杀菌后的物料冷却余热加热生产用水,降低工艺蒸汽的消耗量,节省能源消耗,将热需求和冷需求进行合理匹配,有效控制冷却效果,提升产品质量的稳定性。",基于压缩式热泵的巴氏杀菌系统余热回收技术,1/1/2020 00:00:00,3/6/2024 21:02:42
855638016,适用厨房建设与节能改造,（1）高效节能，热效率≥92%，一级能效，节能效率≥70%。（2）安全可靠，无燃烧现象，避免安全隐患。（3）清洁环保，电磁灶不释放任何物质，无废气、无污染、无辐射、无噪音、也不升高室温。（4）方便快捷，只要有电的地方就能使用电磁灶，插上电源即可使用。（5）精确控温，具有1—5档位功率调节，让你随心所欲控制火力和温度。（6）功能强大，煎、炒、炸、煮无所不能，适合各种传统的烹饪方式。,节能商用电磁灶,1/1/2020 00:00:00,3/6/2024 21:02:42
897581056,适用于太阳能生活热水供应。,"1、即开即热：通过用户家中任何一个热水龙头开启至最大即刻关闭的方式进行人机交换，通知智能太阳能需要使用热水，智能太阳能启动零冷水功能，实现安装在18（或30）层楼顶的太阳能，在一楼用热水即开即热(任何楼层相同效果)；
2、智能恒压出水：以其恒压出热水的较好热水压力稳定性，让调热水不再忽冷忽热，顶层或农村平房用户出热水压力>0.12MPa；
3、智能防冻：零下20度也冻不坏连接水管。",恒压太阳能热水器,1/1/2020 00:00:00,3/6/2024 21:02:42
964689920,数据中心制冷空调系统,"1、集成压缩机制冷与氟泵节能制冷为一体，实现两套制冷系统的耦合。机组结构紧凑体积小，节省机房空间。
2、使用变参数的控制技术，根据环境温湿度变化，减少压缩机工作时间，节约空调设备的耗电量。
3、氟泵节能制冷根据所设条件自动切换，相比传统精密空调，平均节能30%以上，可以根据室外环境温度机型平滑切换，不会造成机房环境温度的波动。
4、双动力驱动的节能模式，并支持双动力联合运行，提高了过度季节的节能效果。",双动力源泵节能空调,1/1/2020 00:00:00,3/6/2024 21:02:42
977272832,公共建筑运行管控,"1、无线通讯技术
支持快速部署，可以省去现场大量的布线工作，即节省材料成本，又节省人力成本。
2、基于云端的能效监测管理和控制优化技术
基于云端的物联网技术，为用户提供稳定可靠、易用高效的设施设备运行监测、能效分析与优化控制服务。
3、传感器在线快速安装技术
4、主动监控，实现能源集中管理
将电、水、气等能源集中监控构建统一集成的能管平台，能够主动、及时的发现能源问题，提高能源管理水平。
5、实时能源分析
建立集中的能源分析及展现，通过能源分析、对比、合理计划和利用能源，降低单位产品能源消耗，提高经济效益，降低CO2排放量。
6、实现数据共享
支持B/S 管理及操作，WEB浏览与操作管理。",基于云端的建筑智慧物联网监管控一体化技术,1/1/2020 00:00:00,3/6/2024 21:02:42
1044381696,中小型民用建筑。,NY40/PN-EA产品既可发电还能供应热水，主要以供热水为主，面向中小型连锁酒店、医院、健身房、游泳馆、洗浴中心等常年有热水需求的场合，在偏远公共电网难以到达的地方具有一定的应用潜力，如边远哨所、驻防海岛、偏远农村等。对于一些热水需求量比较大的场合，可以通过多台并行的方式进行解决。直热式和循环式双重恒温控制，采用变频控制技术，实现供水温度50℃-80℃可调。产品可实现智能控制、无人值守远程控制及自动化运行控制；机组电控系统集成开发热电联产机组远程监控系统及app应用。,燃气分布式供能装置,1/1/2020 00:00:00,3/6/2024 21:02:42
1069547520,建筑供暖、供冷运行控制,利用当前的主要通信技术、如4G、5G等无线接入技术，将设备运行参数传输至后台云计算，根据节能运行参数运算方法计算，优化运行参数，再通过无线接入技术将参数下发至现场控制器，对设备参数进行设置，保持设备在最优化节能运行，同时由于远程接入，可以实现所有联网人员的监控，也即实现现场无人值守运行，且有多层级人员监控控制，节省人力资源，保证设备运行安全。,建筑冷热源智慧控制系统,1/1/2020 00:00:00,3/6/2024 21:02:42
1128267776,适用于用水量大且用水量波动也比较大的场合,从结构上杜绝了“阴阳水”和“千沸水”，多点电子温度控制驱动，出水温度根据用户不同需求调节，适用范围广，让饮水更加健康.安全防护 防漏电自动保护、防火设计、防干烧设计、防过流保护、防溢流保护、防蒸汽外排。 整机防护等级 防触电保护I类，整机防护等级达到IPX3。维护便捷性 前后均可开门，维护维修便捷，电控安全 1.12V弱电独立电控盒。,商用电开水器系列产品,1/1/2020 00:00:00,3/6/2024 21:02:42
1140850688,餐饮业油烟净化,"低空排放静电光解饮食业油烟净化设备：1、净化效率高：净化油烟效率可达到95%以上,符行业及北京市地方标准。2、运行成本低：油烟净化运行过程中，不产生噪音，无需改变原有通风动力系统。3、安装简单、维护方便。
湿式撞击流集烟罩饮食业油烟净化一体设备：1、净化效率高：净化油烟效率可达到95%以上,符行业及北京市地方标准。2、该设备具有传质系数高，体积小，净化效率高，且比功耗低等特点。3、安装简单、维护方便。",餐饮油烟净化设备,1/1/2020 00:00:00,3/6/2024 21:02:42
1145044992,燃气灶、集成灶,（1）使用过程节能显著：红外节能灶热效率可达75%以上，远高于国标55%要求，产品全生命周期内均保持高效节能。（2）生产过程节能效果明显：大气式灶燃烧器采用的国内稀缺金属材料在开采、冶炼、加工以及运输过程能耗高、污染大、成本贵。每制造1台红外节能灶比普通灶节能0.81kgce，国内灶具数量大，节能潜力巨大。（3）产品的环保、健康效果突出：红外节能灶烟气中CO含量仅为20~30PPM（国标为500PPM），CO与NO浓度低至大气式灶具的1/10，有害气体排放平均降低30%以上。（4）节能省气，比普通大气式灶相比耗气量节省26.7%，其额定功率3.5kW比大气式灶4.2kW的加热时间节约12%。,红外多孔陶瓷低碳节能灶,1/1/2020 00:00:00,3/6/2024 21:02:42
1149239296,太阳能集热系统,"1.加厚背保温层和边保温层，减少边框及背板散热；
2.采用高透光钢化玻璃，提高整机吸热效率；
3. 通过对比实验，产品相关性能在冬季表现要优于常规厚度（80）平板集热器",高效平板太阳能集热器,1/1/2020 00:00:00,3/6/2024 21:02:42
1178599424,适用于电机驱动的机电设备。,"1. 利用大数据特性，通过电流，电压的平均值变化，实现对电机老化和故障的预判。 
2. 采样频率控制在 15-20 分钟 / 次，减轻电流、电压传感器的工作频率，降低设备损耗。 
3. 减少物联网服务、数据库等网络软硬件的数据吞吐量，加快数据处理速度。",机电设备智能预诊断系统,1/1/2020 00:00:00,3/6/2024 21:02:42
1220542464,适用于供热二次网系统,"1、瑞纳智能平衡阀：主要接受平台软件指令执行阀门开度调节的工作，支持供回温度（选配）、供回压力（选配）的采集；
2、超声波热量表：由积分仪、超声波流量计和配对温度传感器组成，各组成部件通过屏蔽线相连接；
3、室温采集设备 ：主要采集典型用户室温并通过物联网通讯上传至二网平衡控制系统或者通过 MBUS 传输至智能控制设备； 
4、智能集中器 ：通过 MBUS 总线与户表、户阀、楼表、智能平衡阀等设备进行连接；全网通模式，支持 2G/3G/4G 传输，每栋楼安装。",智能水力平衡装置,1/1/2020 00:00:00,3/6/2024 21:02:42
1228931072,农宅、别墅等小型建筑独立供暖系统,"1、通过喷气增焓技术和单机双级螺杆压缩技术提高了压缩机吸气压力、制冷剂的循环流量，实现了-35℃低温环境下的高性能供暖运行。
2、基于高低压级模块化设计，依据用户实际运行工况分配合理的压缩比，实现了机组的优化运行。
3、研发了除霜冷凝水回收技术，实现了冷凝水的有效利用。",双级增焓低温空气源热泵机组,1/1/2020 00:00:00,3/6/2024 21:02:42
1233125376,适用于道路斑马线。,无,太阳能智能发光斑马线,1/1/2020 00:00:00,3/6/2024 21:02:42
1258291200,供热系统热力站,可根据不同需求，定制化负荷、温度和阻力的设计,小端差板式换热器,1/1/2020 00:00:00,3/6/2024 21:02:42
1296039936,适用于供热末端系统。,"无线接入：WEB/APP（含微信小程序）远程管理；
温度调节：根据设定温度及设备温度自动确定开停比，调节供热量；
室温显示：室内温度、阀门状态监测；
计量计费：集计量、监测、温控和预付费于一体，可替代热量表实现供热分户计量、按量收费；
定时开关：可提供多个定时设置（最多15个），；
温限管理：设置采暖的最高允许温度；
故障诊断：包括故障报警、异常应用等；
面板禁用：禁用后只能通过WEB/APP（含微信小程序）远程操作；
分户计量：根据“时间面积法“实现分户/分室热量计；
智能防盗：一体式电动球阀，零水组防盗设计；
防冻功能：室温低于5℃时自动开启阀门；
无线升级：固件或最新程序无线升级。",集中供热分户分室计量智能温控阀,1/1/2020 00:00:00,3/6/2024 21:02:42
